merchant_id,txns,amount,failed_rate,disputed_txns,category,in_master,chargebacks,disputed_amount,fraud_chargebacks,critical_high,distinct_disputing_users,merchant_name,merchant_status,settlement_account_type,id_record_count,chargeback_to_txn_ratio,risk_score,risk_signals,risk_tier
MCH1342,3,10222.67,0.0,1,Grocery,False,1.0,250.0,1.0,1.0,1.0,,,,,0.3333333333333333,35,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",MEDIUM
MCH6687,3,42639.03,0.0,1,Unknown,False,1.0,237.88,1.0,0.0,1.0,,,,,0.3333333333333333,35,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute, not_in_merchant_master",MEDIUM
MCH1407,2,29623.0,0.0,1,Unknown,False,1.0,36675.43,1.0,0.0,1.0,,,,,0.5,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH6395,4,47374.51,0.0,1,Pharmacy,False,1.0,26842.07,1.0,1.0,1.0,,,,,0.25,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH8407,3,47220.979999999996,0.0,1,Grocery,True,1.0,24822.0,0.0,0.0,1.0,Dey Group,ACTIVE,MISSING,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH6705,6,85831.91,0.16666666666666666,1,Grocery,False,1.0,23417.83,1.0,1.0,1.0,,,,,0.16666666666666666,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH8006,1,22878.31,0.0,1,Unknown,False,1.0,22878.31,1.0,0.0,1.0,,,,,1.0,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH8898,5,73432.48,0.2,1,Hotels & Lodging,False,1.0,21986.64,1.0,0.0,1.0,,,,,0.2,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH3962,3,42726.43,0.0,1,Grocery,False,1.0,20805.74,0.0,1.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH1374,3,47097.67,0.0,1,Grocery,False,1.0,19997.74,0.0,0.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH9072,6,87113.65,0.16666666666666666,1,Grocery,False,1.0,19902.97,1.0,1.0,1.0,,,,,0.16666666666666666,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH4468,3,35904.490000000005,0.0,1,Hotels & Lodging,False,1.0,19778.02,0.0,1.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH6022,2,21491.18,0.0,1,Grocery,False,1.0,19735.18,1.0,0.0,1.0,,,,,0.5,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH2023,2,34579.67,0.5,1,Pharmacy,False,1.0,19521.83,1.0,1.0,1.0,,,,,0.5,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH4493,3,45935.01,0.0,1,Pharmacy,False,1.0,18907.24,0.0,0.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH5589,4,51902.7,0.5,1,Grocery,False,1.0,18514.67,1.0,0.0,1.0,,,,,0.25,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH8214,3,44160.340000000004,0.0,1,Restaurants,False,1.0,18414.46,0.0,0.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH8569,2,41389.229999999996,0.0,1,Restaurants,True,1.0,18214.98,1.0,0.0,1.0,Tara Ltd,ACTIVE,MISSING,1.0,0.5,30,"fraud_type_dispute, top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH3329,4,51549.54,0.25,1,Grocery,False,1.0,17825.75,1.0,0.0,1.0,,,,,0.25,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH6079,1,3565.73,0.0,1,Pharmacy,True,1.0,16936.0,1.0,0.0,1.0,"Seshadri, Muni and Banik",ACTIVE,MISSING,3.0,1.0,30,"fraud_type_dispute, top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH6961,5,39816.59,0.0,1,Grocery,False,1.0,16352.81,1.0,1.0,1.0,,,,,0.2,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH3163,3,43257.83,0.0,1,Grocery,True,1.0,15660.34,0.0,0.0,1.0,Dada-Kalita,ACTIVE,MISSING,3.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH7785,5,36067.39,0.0,1,Grocery,False,1.0,15519.36,1.0,0.0,1.0,,,,,0.2,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH5559,4,27442.27,0.0,1,Grocery,True,1.0,14503.4,1.0,0.0,1.0,Muni-Raval,ACTIVE,MISSING,4.0,0.25,30,"fraud_type_dispute, top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH9810,4,42324.95,0.0,1,Hotels & Lodging,False,1.0,14224.78,1.0,0.0,1.0,,,,,0.25,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH2968,4,61220.58,0.25,1,Grocery,False,1.0,14197.19,1.0,0.0,1.0,,,,,0.25,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH2420,1,7882.06,1.0,1,Unknown,False,1.0,14177.27,1.0,0.0,1.0,,,,,1.0,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH5946,2,31068.480000000003,0.5,1,Pharmacy,False,1.0,14158.32,1.0,0.0,1.0,,,,,0.5,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH7109,3,17605.92,0.0,1,Grocery,False,1.0,13742.73,0.0,0.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH2257,3,56657.09,0.0,1,Pharmacy,True,1.0,13713.48,0.0,0.0,1.0,Mandal-Sankaran,ACTIVE,MISSING,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH8513,5,66968.76,0.2,1,Transportation,False,1.0,13050.0,1.0,0.0,1.0,,,,,0.2,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH5066,4,46359.35,0.0,1,Grocery,False,1.0,12885.17,1.0,0.0,1.0,,,,,0.25,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH4476,2,24297.460000000003,0.5,1,Hotels & Lodging,True,1.0,12647.35,1.0,0.0,1.0,Parikh Group,ACTIVE,MISSING,1.0,0.5,30,"fraud_type_dispute, top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH9773,2,30815.18,0.0,1,Grocery,False,1.0,12414.15,1.0,0.0,1.0,,,,,0.5,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH9777,3,33562.950000000004,0.0,1,Grocery,False,1.0,12249.71,0.0,1.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH5195,5,44430.93,0.0,1,Hotels & Lodging,False,1.0,12244.08,1.0,1.0,1.0,,,,,0.2,30,"fraud_type_dispute, top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH5506,3,27787.379999999997,0.0,1,Grocery,False,1.0,12194.3,0.0,0.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH9681,3,20988.6,0.3333333333333333,1,Grocery,True,1.0,12058.7,0.0,0.0,1.0,Bawa Plc,ACTIVE,MISSING,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH5263,1,9010.0,0.0,1,Grocery,True,1.0,11920.81,1.0,0.0,1.0,"Narang, Kata and Pillai",ACTIVE,MISSING,1.0,1.0,30,"fraud_type_dispute, top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH2842,3,55927.850000000006,0.0,1,Pharmacy,True,1.0,11916.0,0.0,0.0,1.0,Patel-Chacko,ACTIVE,MISSING,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, missing_settlement_account",MEDIUM
MCH8463,3,50122.600000000006,0.0,1,Grocery,False,1.0,11640.86,0.0,0.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH8186,3,47349.74,0.0,1,Hotels & Lodging,False,1.0,11598.12,0.0,0.0,1.0,,,,,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), top10%_disputed_amount, not_in_merchant_master",MEDIUM
MCH1089,2,26353.47,0.0,2,Grocery,True,2.0,11112.91,0.0,0.0,2.0,Randhawa-Barad,ACTIVE,MISSING,2.0,1.0,30,"repeated_disputes(≥2), missing_settlement_account",MEDIUM
MCH8287,1,23990.21,0.0,1,Unknown,False,2.0,11018.82,0.0,0.0,1.0,,,,,1.0,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH7273,2,29531.16,0.5,1,Grocery,True,2.0,9916.58,0.0,0.0,1.0,Keer and Sons,ACTIVE,MISSING,2.0,0.5,30,"repeated_disputes(≥2), missing_settlement_account",MEDIUM
MCH9740,3,47350.67,0.0,1,Restaurants,True,1.0,9827.0,1.0,0.0,1.0,Jain and Sons,ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH6715,2,6114.09,0.0,2,Grocery,False,2.0,9753.64,0.0,1.0,2.0,,,,,1.0,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH4197,3,41875.27,0.0,1,Grocery,True,1.0,9543.47,1.0,0.0,1.0,Chaudry Group,ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH4671,4,56915.57,0.25,1,Grocery,False,2.0,9526.220000000001,0.0,1.0,1.0,,,,,0.25,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH4236,3,45663.369999999995,0.0,1,Apparel,True,1.0,8383.0,1.0,0.0,1.0,"Sinha, Shukla and Lad",ACTIVE,VIRTUAL_ACCOUNT,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH6440,3,54498.51,0.3333333333333333,1,Grocery,True,1.0,8317.58,1.0,0.0,1.0,Taneja-Mahajan,ACTIVE,ACCOUNT_NUMBER,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH8850,5,39612.66,0.4,1,Grocery,True,1.0,7884.04,1.0,0.0,1.0,"Sachdev, Nayar and Arora",SUSPENDED,MISSING,1.0,0.2,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH5302,2,8671.0,0.0,1,Hotels & Lodging,False,2.0,7479.95,0.0,0.0,1.0,,,,,0.5,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH6917,3,25702.56,0.3333333333333333,1,Hotels & Lodging,True,1.0,7477.0,1.0,1.0,1.0,"Deshmukh, Parmar and Lad",ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH8669,6,101216.95999999999,0.16666666666666666,1,Hotels & Lodging,False,2.0,7245.79,0.0,0.0,1.0,,,,,0.16666666666666666,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH5128,1,12855.63,1.0,1,Unknown,False,2.0,6352.67,0.0,0.0,1.0,,,,,1.0,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH1525,3,44198.880000000005,0.0,1,Grocery,True,1.0,6170.83,1.0,0.0,1.0,Sant-Bhavsar,ACTIVE,MASKED,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH6103,2,22607.43,0.0,1,Grocery,False,2.0,6166.88,0.0,1.0,1.0,,,,,0.5,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH1469,3,29827.839999999997,0.0,1,Grocery,True,1.0,5763.03,1.0,1.0,1.0,"Choudhury, Jani and Ramaswamy",ACTIVE,MASKED,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH4801,3,19324.06,0.0,1,Hotels & Lodging,True,1.0,5331.95,1.0,1.0,1.0,Bhargava-Basak,ACTIVE,MASKED,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH8225,3,44144.46,0.0,1,Hotels & Lodging,True,1.0,4713.91,1.0,1.0,1.0,Bedi-Date,ACTIVE,ACCOUNT_NUMBER,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH1751,3,30570.35,0.0,1,Hotels & Lodging,True,1.0,4655.0,0.0,0.0,1.0,"Keer, Dara and Gour",SUSPENDED,MISSING,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH1256,2,24542.42,0.0,1,Pharmacy,True,1.0,4479.85,1.0,0.0,1.0,Vala Inc,BLOCKED,MISSING,1.0,0.5,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH3632,1,18940.17,1.0,1,Pharmacy,False,2.0,4258.91,0.0,0.0,1.0,,,,,1.0,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH4319,3,5852.04,0.0,1,Restaurants,True,1.0,4172.97,0.0,0.0,1.0,"Chaudhry, Rajan and Lad",SUSPENDED,MISSING,3.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH8086,3,14268.51,0.0,1,Pharmacy,True,1.0,4063.03,1.0,0.0,1.0,Kala LLC,ACTIVE,MASKED,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH1007,3,44405.6,0.0,1,Hotels & Lodging,True,1.0,3545.44,0.0,1.0,1.0,Jain-Wadhwa,INACTIVE,MISSING,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH1760,2,16465.87,0.0,2,Grocery,False,2.0,3467.0,0.0,0.0,2.0,,,,,1.0,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH9112,4,42557.36,0.0,1,Hotels & Lodging,True,2.0,3420.75,0.0,1.0,1.0,Saini-Sinha,ACTIVE,MISSING,2.0,0.25,30,"repeated_disputes(≥2), missing_settlement_account",MEDIUM
MCH2239,2,15263.88,0.0,1,Transportation,False,2.0,3403.35,0.0,1.0,1.0,,,,,0.5,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH6796,4,57133.97,0.25,1,Restaurants,False,2.0,3320.47,0.0,0.0,1.0,,,,,0.25,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH8276,3,58853.21,0.0,1,Hotels & Lodging,True,1.0,3144.27,1.0,0.0,1.0,"Kakar, Handa and Sachdeva",ACTIVE,MASKED,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH3233,2,22599.23,0.0,1,Grocery,True,1.0,3118.57,1.0,1.0,1.0,"Dada, Pingle and Date",INACTIVE,MISSING,1.0,0.5,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH3294,3,40442.22,0.3333333333333333,1,Grocery,True,1.0,2887.1,1.0,0.0,1.0,"Murty, Vala and Pall",ACTIVE,ACCOUNT_NUMBER,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH8094,4,51920.72,0.0,1,Hotels & Lodging,False,2.0,2882.4500000000003,0.0,0.0,1.0,,,,,0.25,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH8624,3,67665.87,0.0,1,Grocery,True,1.0,2880.65,1.0,0.0,1.0,Kannan-Mital,ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH3307,3,40921.4,0.3333333333333333,1,Grocery,True,1.0,2673.74,1.0,0.0,1.0,Uppal and Sons,ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH4424,3,49640.92,0.0,1,Pharmacy,True,1.0,2614.31,1.0,0.0,1.0,"Date, Soman and Lall",ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH1881,3,13435.25,0.0,1,Grocery,True,1.0,2597.87,0.0,0.0,1.0,"Bawa, Ganesan and Oak",SUSPENDED,MISSING,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH3061,3,17102.25,0.0,1,Books & Stationery,True,1.0,2359.0,0.0,1.0,1.0,Viswanathan Ltd,INACTIVE,MISSING,3.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH6677,5,58642.07,0.2,1,Transportation,True,1.0,2349.32,1.0,0.0,1.0,"Deshmukh, Choudhry and Lad",INACTIVE,MISSING,1.0,0.2,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH1479,3,31991.5,0.0,1,Books & Stationery,True,1.0,2332.94,1.0,0.0,1.0,"Mandal, Barad and Srinivasan",ACTIVE,MASKED,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH1969,3,41015.25,0.0,1,Restaurants,True,1.0,2301.83,1.0,0.0,1.0,Narain-Menon,ACTIVE,VIRTUAL_ACCOUNT,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH3696,4,31020.71,0.0,1,Grocery,True,1.0,2178.0,1.0,1.0,1.0,"Pandya, Maharaj and Sundaram",SUSPENDED,MISSING,1.0,0.25,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH9996,3,34297.79,0.0,1,Grocery,True,1.0,2161.39,1.0,1.0,1.0,Kala-Nadkarni,ACTIVE,MASKED,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH7639,3,35180.9,0.0,1,Grocery,True,1.0,2154.73,1.0,1.0,1.0,Brar-Chana,ACTIVE,MASKED,4.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH2092,3,41910.05,0.3333333333333333,1,Grocery,True,1.0,2142.84,1.0,0.0,1.0,"Dubey, Tara and Thaker",ACTIVE,ACCOUNT_NUMBER,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH4677,3,37283.11,0.0,1,Books & Stationery,True,1.0,2128.95,0.0,0.0,1.0,"Sethi, Bora and Karpe",INACTIVE,MISSING,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH1917,4,48256.100000000006,0.25,1,Grocery,True,1.0,1897.14,1.0,0.0,1.0,"Chowdhury, Krishna and Rajagopal",SUSPENDED,MISSING,2.0,0.25,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH8813,3,26285.550000000003,0.0,1,Hotels & Lodging,True,1.0,1789.71,1.0,1.0,1.0,Dey-Dua,ACTIVE,ACCOUNT_NUMBER,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH5135,3,43549.65,0.0,1,Apparel,True,1.0,1677.0,1.0,0.0,1.0,Kapoor Ltd,ACTIVE,MASKED,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH1454,3,37883.93,0.0,1,Hotels & Lodging,True,1.0,1596.0,1.0,0.0,1.0,Mishra-Batra,ACTIVE,VIRTUAL_ACCOUNT,3.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH9152,1,20309.81,0.0,1,Restaurants,True,2.0,1580.77,0.0,0.0,1.0,Kara-Parikh,ACTIVE,MISSING,1.0,1.0,30,"repeated_disputes(≥2), missing_settlement_account",MEDIUM
MCH7371,3,37360.07,0.0,1,Grocery,True,1.0,1565.13,1.0,0.0,1.0,"Ghose, Handa and Golla",ACTIVE,VIRTUAL_ACCOUNT,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH8756,3,45337.74,0.0,1,Pharmacy,True,1.0,1523.0,1.0,1.0,1.0,Warrior Inc,ACTIVE,ACCOUNT_NUMBER,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH3255,3,38489.84,0.0,1,Grocery,True,1.0,1495.6,1.0,0.0,1.0,"Shah, Kala and Sarraf",ACTIVE,MASKED,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH5151,3,38066.89,0.3333333333333333,1,Grocery,True,1.0,1368.83,1.0,1.0,1.0,Sachar-Lad,ACTIVE,ACCOUNT_NUMBER,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH9778,3,31587.219999999998,0.0,1,Restaurants,True,1.0,1345.11,1.0,1.0,1.0,"Chandra, Subramanian and Borde",ACTIVE,ACCOUNT_NUMBER,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH1907,6,69574.06,0.16666666666666666,1,Hotels & Lodging,False,2.0,1335.74,0.0,0.0,1.0,,,,,0.16666666666666666,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH8410,3,45615.490000000005,0.0,1,Restaurants,True,1.0,1305.45,1.0,0.0,1.0,Kade LLC,ACTIVE,ACCOUNT_NUMBER,3.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH7380,4,57698.0,0.25,1,Grocery,True,1.0,1231.74,1.0,0.0,1.0,"Gour, Jani and Mital",CLOSED,MISSING,1.0,0.25,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH8846,6,63921.92,0.3333333333333333,1,Transportation,False,2.0,1230.65,0.0,2.0,1.0,,,,,0.16666666666666666,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH5932,1,21312.45,0.0,1,Grocery,True,1.0,1208.71,1.0,0.0,1.0,Jani-Sathe,INACTIVE,MISSING,1.0,1.0,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH6555,3,19289.07,0.0,1,Department Stores,True,1.0,1184.71,0.0,0.0,1.0,Tata-Bajwa,SUSPENDED,MISSING,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH5611,3,39174.95,0.0,1,Grocery,True,1.0,1159.44,1.0,0.0,1.0,Walia-Lad,ACTIVE,MASKED,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH6155,3,48091.770000000004,0.0,1,Pharmacy,True,1.0,1147.39,1.0,1.0,1.0,"Mukhopadhyay, Doshi and Gopal",ACTIVE,MASKED,3.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH3630,2,36470.71,0.0,1,Restaurants,True,1.0,1107.61,1.0,1.0,1.0,Chacko Ltd,INACTIVE,MISSING,1.0,0.5,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH7133,1,12522.63,0.0,1,Grocery,True,1.0,1094.0,1.0,1.0,1.0,Din Inc,INACTIVE,MISSING,1.0,1.0,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
MCH3414,3,34782.83,0.0,1,Grocery,True,1.0,1052.0,1.0,0.0,1.0,Sahota Ltd,ACTIVE,ACCOUNT_NUMBER,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH1170,3,42426.92,0.0,1,Grocery,True,1.0,985.98,0.0,1.0,1.0,"Wali, Bala and Sanghvi",INACTIVE,MISSING,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH9804,3,34492.09,0.0,1,Hotels & Lodging,True,1.0,983.39,0.0,0.0,1.0,Bhasin-Peri,SUSPENDED,MISSING,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH1276,1,16595.74,0.0,1,Grocery,False,2.0,926.6199999999999,0.0,1.0,1.0,,,,,1.0,30,"repeated_disputes(≥2), not_in_merchant_master",MEDIUM
MCH9749,3,18459.31,0.0,1,Grocery,True,1.0,917.0,1.0,1.0,1.0,"Vasa, Jha and Babu",ACTIVE,VIRTUAL_ACCOUNT,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH8306,3,46126.22,0.0,1,Grocery,True,1.0,914.0,0.0,0.0,1.0,Magar-Gaba,CLOSED,MISSING,3.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), transacting_while_not_active, missing_settlement_account",MEDIUM
MCH3518,3,53556.44,0.0,1,Hotels & Lodging,True,1.0,878.0,1.0,0.0,1.0,Borah and Sons,ACTIVE,VIRTUAL_ACCOUNT,1.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH1109,3,23039.07,0.0,1,Restaurants,True,1.0,857.98,1.0,1.0,1.0,Solanki Ltd,ACTIVE,MASKED,2.0,0.3333333333333333,30,"high_cb_ratio(≥30%,≥3 txns), fraud_type_dispute",MEDIUM
MCH4943,2,40528.18,0.0,1,Hotels & Lodging,True,1.0,709.53,1.0,0.0,1.0,Sawhney-Dugar,INACTIVE,MISSING,1.0,0.5,30,"fraud_type_dispute, transacting_while_not_active, missing_settlement_account",MEDIUM
