merchant_id,merchant_id_raw,merchant_name,mcc,mcc_source,mcc_category_conflict,merchant_category,merchant_category_raw,business_type,city,state,city_state_mismatch,onboarding_date,onboarding_in_future,settlement_account_type,settlement_account_last4,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,id_record_count,is_canonical
MCH3700,mch3700,Nath-Chakrabarti,5812,mcc_field,False,Restaurants,FOOD_SERVICES,Partnership,Chennai,Tamil Nadu,False,2025-03-25 03:11:06,False,MISSING,,ACTIVE,1733.0,False,2,False
MCH3701,MCH3701,Mand-Bhat,5999,mcc_field,False,Misc Retail,Retail Other,Sole Proprietor,Lucknow,Uttar Pradesh,False,2024-05-07 00:00:00,False,ACCOUNT_NUMBER,4164,CLOSED,231.29,False,1,True
MCH3703,MCH3703,Khatri-Shukla,5812,mcc_field,False,Restaurants,FOOD_SERVICES,Private Limited,Jalandhar,Punjab,False,,False,MISSING,,SUSPENDED,3523.05,False,1,True
MCH3705,MCH 3705,"Prakash, Korpal and Narasimhan",5812,mcc_field,False,Restaurants,eating place,Sole Proprietor,Jaipur,Rajasthan,False,2025-11-10 00:00:00,False,MISSING,,ACTIVE,753.96,False,2,True
MCH3705,MCH3705,Vig Ltd,5942,mcc_field,False,Books & Stationery,Stationery,Individual,Chennai,Tamil Nadu,False,,False,MISSING,,ACTIVE,1102.78,False,2,False
MCH3712,MCH3712,Narain-Vaidya,7011,mcc_field,False,Hotels & Lodging,Hotels,Individual,Hyderabad,Telangana,False,2025-07-05 00:23:00,False,VIRTUAL_ACCOUNT,6325,ACTIVE,333.0,False,1,True
MCH3715,MCH3715,Bansal Inc,5942,mcc_field,False,Books & Stationery,Books,Individual,Lucknow,Uttar Pradesh,False,2024-11-27 00:00:00,False,MISSING,,SUSPENDED,2025.81,False,1,True
MCH3718,MCH3718,"Som, Barman and Bhavsar",5411,mcc_field,False,Grocery,kirana,Sole Proprietor,Pune,Maharashtra,False,,False,ACCOUNT_NUMBER,1898,ACTIVE,312.19,False,1,True
MCH3720,MCH3720,"Bedi, Sanghvi and Balakrishnan",5411,mcc_field,False,Grocery,groceries,Individual,Delhi,Delhi,False,2024-04-14 08:30:13,False,VIRTUAL_ACCOUNT,5514,ACTIVE,610.0,False,1,True
MCH3722,MCH3722,"Ben, Dhingra and Garde",5942,mcc_field,False,Books & Stationery,Books,Private Limited,Delhi,Delhi,False,2025-01-28 00:00:00,False,MISSING,,INACTIVE,163.22,False,3,True
MCH3722,MCH3722,Jhaveri Ltd,5912,mcc_field,False,Pharmacy,Pharmacies,Private Limited,Ludhiana,Punjab,False,2024-06-29 00:00:00,False,ACCOUNT_NUMBER,9131,ACTIVE,4309.0,False,3,False
MCH3722,MCH3722,Upadhyay-Issac,5999,mcc_field,False,Misc Retail,Other,Private Limited,Amritsar,Punjab,False,2024-01-13 00:00:00,False,ACCOUNT_NUMBER,8072,SUSPENDED,2279.6,False,3,False
MCH3723,MCH3723,Wagle-Dugar,5411,mcc_field,False,Grocery,Grocery,Individual,Bengaluru,Karnataka,False,2023-05-31 00:00:00,False,ACCOUNT_NUMBER,2973,ACTIVE,1906.51,False,1,True
MCH3725,MCH3725,Balan Inc,5912,mcc_field,False,Pharmacy,Medical,Sole Proprietor,Kolkata,West Bengal,False,2024-10-04 18:42:00,False,MASKED,4682,ACTIVE,2579.6,False,2,True
MCH3725,MCH3725,Puri Plc,5812,mcc_field,False,Restaurants,Restaurants,Sole Proprietor,Amritsar,Punjab,False,2023-01-23 00:00:00,False,MASKED,0142,ACTIVE,6457.0,False,2,False
MCH3726,MCH3726,Varughese Plc,4814,mcc_field,False,Telecom,phone service,Individual,Lucknow,Uttar Pradesh,False,2024-11-13 08:40:19,False,MISSING,,ACTIVE,3572.06,False,1,True
MCH3732,MCH3732,"Bhat, Sarin and Wagle",7011,inferred_from_category,False,Hotels & Lodging,Hotel,Sole Proprietor,Lucknow,Uttar Pradesh,False,2025-06-23 19:32:43,False,MISSING,,ACTIVE,604.0,False,1,True
MCH3733,MCH 3733,Ramakrishnan-Chaudhuri,7011,mcc_field,False,Hotels & Lodging,Hotels,Sole Proprietor,Amritsar,Punjab,False,2025-03-15 00:00:00,False,MISSING,,ACTIVE,1213.25,False,1,True
MCH3736,MCH3736,Goyal-Thakur,5411,mcc_field,False,Grocery,kirana,Individual,Bengaluru,Karnataka,False,2023-12-08 00:00:00,False,MISSING,,ACTIVE,1865.39,False,4,True
MCH3736,3736,"Morar, Roy and Bali",5411,inferred_from_category,False,Grocery,kirana,Private Limited,Ludhiana,Punjab,False,2023-05-18 00:00:00,False,ACCOUNT_NUMBER,6003,ACTIVE,1684.27,False,4,False
MCH3736,MCH3736,"Chanda, Bandi and Pandya",4814,mcc_field,False,Telecom,Telecom,Partnership,Hyderabad,Telangana,False,2023-04-25 00:48:36,False,MISSING,,ACTIVE,812.06,False,4,False
MCH3736,MCH3736,"Chanda, Bandi and Pandya",4814,mcc_field,False,Telecom,telecom,Partnership,Hyderabad,Telangana,False,2023-04-25 00:48:36,False,MISSING,,SUSPENDED,812.06,False,4,False
MCH3737,MCH3737,Raval-Kurian,5812,mcc_field,False,Restaurants,Restaurants,Individual,Mumbai,Maharashtra,False,2026-01-23 00:00:00,False,MISSING,,ACTIVE,352.99,True,1,True
MCH3739,MCH3739,Murty Ltd,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Chennai,Tamil Nadu,False,2025-09-15 00:00:00,False,MASKED,2052,ACTIVE,571.15,False,1,True
MCH3742,mch3742,"Mall, Sarma and Merchant",5999,mcc_field,False,Misc Retail,Miscellaneous,Partnership,Jalandhar,Punjab,False,2025-06-19 08:34:00,False,MISSING,,ACTIVE,330.87,False,1,True
MCH3743,MCH3743,Doctor Ltd,5912,mcc_field,False,Pharmacy,Pharmacy,Sole Proprietor,Hyderabad,Telangana,False,2023-01-16 20:06:00,False,VIRTUAL_ACCOUNT,0695,ACTIVE,12417.3,False,1,True
MCH3748,MCH3748,Bedi-Cherian,5311,mcc_field,False,Department Stores,Retail,Individual,Mumbai,Maharashtra,False,2025-03-19 00:00:00,False,MASKED,2002,SUSPENDED,1343.58,False,1,True
MCH3753,MCH 3753,Vohra-Din,5699,mcc_field,False,Apparel,Clothing,Private Limited,Kolkata,West Bengal,False,2025-03-30 00:00:00,False,ACCOUNT_NUMBER,3390,ACTIVE,754.9,False,3,True
MCH3753,MCH3753,"Raj, Gole and Bansal",5411,mcc_field,False,Grocery,Grocery Stores,Private Limited,Jalandhar,Punjab,False,2024-12-02 00:00:00,False,MASKED,3925,ACTIVE,2699.51,False,3,False
MCH3753,MCH 3753,Kala Ltd,4814,mcc_field,False,Telecom,Mobile Recharge,Individual,Kolkata,West Bengal,False,2024-03-20 00:00:00,False,MASKED,7019,ACTIVE,411.14,False,3,False
MCH3754,3754,Dugal-Chawla,5812,mcc_field,False,Restaurants,FOOD_SERVICES,Partnership,Kolkata,West Bengal,False,2025-01-18 00:00:00,False,VIRTUAL_ACCOUNT,2119,ACTIVE,581.93,True,1,True
MCH3755,MCH3755,Hayer and Sons,5812,mcc_field,False,Restaurants,FOOD_SERVICES,Private Limited,Pune,Maharashtra,False,2025-08-02 17:59:03,False,ACCOUNT_NUMBER,6455,ACTIVE,1098.64,False,1,True
MCH3757,MCH3757,Chokshi Plc,4814,mcc_field,False,Telecom,TELECOM,Private Limited,Jaipur,Rajasthan,False,2025-10-23 10:04:00,False,VIRTUAL_ACCOUNT,9701,ACTIVE,2492.69,False,1,True
MCH3758,MCH3758,Dube Ltd,5999,mcc_field,False,Misc Retail,Misc Retail,Sole Proprietor,Delhi,Delhi,False,2023-09-10 22:18:52,False,ACCOUNT_NUMBER,1071,ACTIVE,1607.42,False,1,True
MCH3760,MCH-3760,Das-Ahuja,5812,mcc_field,False,Restaurants,eating place,Sole Proprietor,Lucknow,Uttar Pradesh,False,2023-01-13 00:00:00,False,VIRTUAL_ACCOUNT,3657,ACTIVE,755.0,False,1,True
MCH3761,MCH3761,"Bal,mittaland Prabhakar",5999,mcc_field,False,Misc Retail,Other,Private Limited,Pune,Maharashtra,False,2025-06-11 00:00:00,False,MISSING,,ACTIVE,6900.33,False,1,True
MCH3764,MCH3764,Tandon and Sons,5912,mcc_field,False,Pharmacy,Medical,Partnership,Mumbai,Maharashtra,False,2025-12-30 00:00:00,False,MISSING,,ACTIVE,3428.0,False,1,True
MCH3765,MCH3765,Mohanty LLC,5311,mcc_field,False,Department Stores,Department Store,Partnership,Hyderabad,Telangana,False,2023-06-20 05:11:20,False,ACCOUNT_NUMBER,8127,ACTIVE,1911.75,False,1,True
MCH3771,MCH3771,Bumb Inc,5999,mcc_field,False,Misc Retail,Retail Other,Partnership,Lucknow,Uttar Pradesh,False,2024-11-06 00:00:00,False,MISSING,,ACTIVE,2602.75,False,1,True
MCH3776,MCH3776,"Kapadia, Sathe and Shenoy",5311,mcc_field,False,Department Stores,DEPT_STORE,Partnership,Delhi,Delhi,False,,False,ACCOUNT_NUMBER,7884,ACTIVE,1854.99,False,1,True
MCH3778,mch3778,"Bhagat, Sama and Murthy",4814,inferred_from_category,False,Telecom,phone service,Individual,Amritsar,Punjab,False,2026-01-18 00:00:00,False,VIRTUAL_ACCOUNT,6292,INACTIVE,2790.66,False,2,True
MCH3778,MCH3778,Karnik Inc,5912,mcc_field,False,Pharmacy,Pharmacies,Sole Proprietor,Jaipur,Rajasthan,False,,False,ACCOUNT_NUMBER,9060,INACTIVE,1211.0,False,2,False
MCH3779,MCH3779,Aggarwal-Hans,5311,mcc_field,False,Department Stores,Department Stores,Private Limited,Kolkata,West Bengal,False,2024-12-04 08:30:32,False,VIRTUAL_ACCOUNT,4270,ACTIVE,1502.01,True,1,True
MCH3780,MCH3780,Hegde Group,5311,mcc_field,False,Department Stores,dept_store,Private Limited,Lucknow,Uttar Pradesh,False,2026-02-27 20:38:00,False,MASKED,3079,SUSPENDED,315.62,False,3,True
MCH3780,MCH3780,Hegde Group,5311,mcc_field,False,Department Stores,DEPT_STORE,Private Limited,Lucknow,Uttar Pradesh,False,2026-02-27 20:38:00,False,MASKED,3079,ACTIVE,315.62,False,3,False
MCH3780,MCH3780,"Dass, Bath and Halder",5311,mcc_field,False,Department Stores,Department Stores,Sole Proprietor,Chennai,Tamil Nadu,False,2024-02-11 00:00:00,False,MISSING,,ACTIVE,2876.39,False,3,False
MCH3786,MCH3786,Ratta-Bhasin,5999,mcc_field,False,Misc Retail,Misc Retail,Partnership,Bengaluru,Karnataka,False,2023-08-22 00:00:00,False,MISSING,,ACTIVE,1037.97,False,1,True
MCH3787,MCH3787,"Boase, Mand and Khatri",5411,mcc_field,False,Grocery,kirana,Partnership,Pune,Maharashtra,False,2025-03-21 00:49:00,False,ACCOUNT_NUMBER,3603,ACTIVE,1436.68,False,2,True
MCH3787,MCH 3787,Rajan-Swaminathan,7011,mcc_field,False,Hotels & Lodging,Hotels,Private Limited,Kolkata,West Bengal,False,2024-02-07 11:49:11,False,MISSING,,ACTIVE,,False,2,False
MCH3788,MCH3788,Bhargava and Sons,4131,mcc_field,False,Transportation,Bus/Taxi,Partnership,Bengaluru,Karnataka,False,2025-12-18 00:00:00,False,VIRTUAL_ACCOUNT,1991,ACTIVE,2495.65,False,4,True
MCH3788,MCH3788,"Divan, Kadakia and Kuruvilla",5311,mcc_field,False,Department Stores,Retail,Private Limited,Chennai,Tamil Nadu,False,2025-06-27 00:00:00,False,MISSING,,ACTIVE,10161.82,False,4,False
MCH3788,MCH 3788,Kuruvilla Ltd,5411,mcc_field,False,Grocery,Grocery Stores,Sole Proprietor,Hyderabad,Telangana,False,2024-10-03 00:00:00,False,MISSING,,ACTIVE,4329.09,False,4,False
MCH3788,MCH 3788,Kuruvilla Ltd,5411,mcc_field,False,Grocery,grocery stores,Sole Proprietor,Hyderabad,Telangana,False,2024-10-03 00:00:00,False,MISSING,,SUSPENDED,4329.09,False,4,False
MCH3793,MCH-3793,"Sankar, Parsa and Shere",7011,mcc_field,False,Hotels & Lodging,Hospitality,Sole Proprietor,Ludhiana,Punjab,False,2025-03-30 00:00:00,False,ACCOUNT_NUMBER,4371,ACTIVE,6906.85,False,1,True
MCH3795,MCH3795,Sinha-Ramesh,4814,mcc_field,False,Telecom,TELECOM,Partnership,Hyderabad,Telangana,False,2024-06-19 00:00:00,False,MASKED,9092,ACTIVE,1083.1,False,1,True
MCH3796,MCH3796,Mani-Saha,5812,inferred_from_category,False,Restaurants,Food,Individual,Chennai,Tamil Nadu,False,2023-08-06 00:00:00,False,VIRTUAL_ACCOUNT,0073,ACTIVE,860.72,False,2,True
MCH3796,MCH3796,Swaminathan Ltd,5699,mcc_field,False,Apparel,CLOTHS,Partnership,Pune,Maharashtra,False,2023-02-04 20:17:32,False,MISSING,,ACTIVE,1024.22,False,2,False
MCH3797,MCH3797,"Dhaliwal, Parekh and Dey",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Partnership,Jalandhar,Punjab,False,2024-11-02 00:00:00,False,MASKED,1096,SUSPENDED,,False,1,True
MCH3801,MCH3801,"Arya, Sachar and Khanna",5912,mcc_field,False,Pharmacy,Pharmacy,Partnership,Bengaluru,Karnataka,False,2024-01-03 13:59:47,False,MASKED,2457,SUSPENDED,639.86,False,1,True
MCH3803,MCH3803,"Tara, Wali and Sachdev",5942,mcc_field,False,Books & Stationery,Book Store,Individual,Lucknow,Uttar Pradesh,False,2025-10-14 23:06:00,False,MISSING,,ACTIVE,2461.72,False,1,True
MCH3804,MCH3804,"Pingle, Choudhry and Sastry",5942,mcc_field,False,Books & Stationery,Stationery,Sole Proprietor,Delhi,Delhi,False,2025-10-13 00:00:00,False,MISSING,,ACTIVE,729.5,False,1,True
MCH3805,MCH3805,Issac-Munshi,5999,mcc_field,False,Misc Retail,Misc Retail,Private Limited,Bengaluru,Karnataka,False,2023-02-19 00:00:00,False,ACCOUNT_NUMBER,9164,ACTIVE,7651.0,False,1,True
MCH3806,MCH3806,Parmer LLC,5411,mcc_field,False,Grocery,kirana,Sole Proprietor,Jaipur,Rajasthan,False,2024-11-04 00:00:00,False,ACCOUNT_NUMBER,4450,ACTIVE,1939.0,False,2,True
MCH3806,mch3806,Thakkar-Kara,5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Jaipur,Rajasthan,False,2024-09-06 10:40:33,False,VIRTUAL_ACCOUNT,0788,ACTIVE,2156.0,False,2,False
MCH3810,MCH3810,Mallick-Lall,5411,mcc_field,False,Grocery,kirana,Private Limited,Lucknow,Uttar Pradesh,False,2025-12-07 00:00:00,False,MASKED,7137,SUSPENDED,630.92,False,1,True
MCH3811,3811,"Bhat, Anand and Bakshi",7011,inferred_from_category,False,Hotels & Lodging,Hotels,Individual,Bengaluru,Karnataka,False,,False,ACCOUNT_NUMBER,2216,ACTIVE,563.14,False,1,True
MCH3817,mch3817,Subramanian Group,5311,mcc_field,False,Department Stores,DEPT_STORE,Sole Proprietor,Ludhiana,Punjab,False,,False,MASKED,6376,ACTIVE,3916.72,False,1,True
MCH3818,MCH3818,Gopal-Khalsa,4814,mcc_field,False,Telecom,TELECOM,Partnership,Amritsar,Punjab,False,,False,MISSING,,ACTIVE,200.35,False,1,True
MCH3819,MCH3819,Butala-Patla,5999,mcc_field,False,Misc Retail,Misc Retail,Individual,Delhi,Delhi,False,2023-04-08 00:00:00,False,MASKED,5729,ACTIVE,2466.12,False,1,True
MCH3820,MCH3820,Behl LLC,5311,mcc_field,False,Department Stores,Department Stores,Partnership,Jalandhar,Punjab,False,2023-05-30 00:00:00,False,ACCOUNT_NUMBER,4749,INACTIVE,983.06,False,1,True
MCH3822,MCH-3822,Anne and Sons,5411,mcc_field,False,Grocery,Grocery,Private Limited,Amritsar,Punjab,False,2026-01-21 20:10:57,False,MISSING,,ACTIVE,2115.91,False,1,True
MCH3824,MCH3824,Chand-Sarna,5812,mcc_field,False,Restaurants,FOOD_SERVICES,Sole Proprietor,Kolkata,West Bengal,False,2025-08-24 00:00:00,False,MISSING,,ACTIVE,733.85,False,1,True
MCH3829,MCH3829,Bansal Ltd,7011,mcc_field,False,Hotels & Lodging,Hotels,Private Limited,Pune,Maharashtra,False,2024-12-04 00:00:00,False,MASKED,7846,ACTIVE,2565.33,False,2,True
MCH3829,MCH-3829,"Seshadri, Bansal and Ahluwalia",5311,mcc_field,False,Department Stores,DEPT_STORE,Sole Proprietor,Pune,Maharashtra,False,2024-09-20 00:00:00,False,ACCOUNT_NUMBER,3092,INACTIVE,1296.0,False,2,False
MCH3835,MCH-3835,"Pillai, Ratti and Chaudhuri",4814,mcc_field,False,Telecom,Mobile Recharge,Partnership,Ludhiana,Punjab,False,2023-01-15 10:05:00,False,ACCOUNT_NUMBER,6710,INACTIVE,6901.65,False,1,True
MCH3837,MCH3837,"Char, Naik and Sachdev",5999,mcc_field,False,Misc Retail,Other,Private Limited,Delhi,Delhi,False,2026-01-25 00:00:00,False,MASKED,8517,ACTIVE,5233.0,False,5,True
MCH3837,MCH 3837,Bhat Group,5311,mcc_field,False,Department Stores,Department Store,Individual,Delhi,Delhi,False,2026-01-17 00:00:00,False,MASKED,7816,ACTIVE,2613.11,True,5,False
MCH3837,MCH 3837,Bhat Group,5311,mcc_field,False,Department Stores,department store,Individual,Delhi,Delhi,False,2026-01-17 00:00:00,False,MASKED,7816,SUSPENDED,2613.11,True,5,False
MCH3837,MCH3837,"Balakrishnan, Mane and Ranganathan",5812,mcc_field,False,Restaurants,FOOD_SERVICES,Partnership,Delhi,Delhi,False,2025-03-22 23:37:10,False,MASKED,2369,ACTIVE,866.44,False,5,False
MCH3837,MCH3837,"Sankar, Dass and Sarna",7011,mcc_field,False,Hotels & Lodging,Hotel,Sole Proprietor,Lucknow,Uttar Pradesh,False,2024-04-01 00:00:00,False,MISSING,,ACTIVE,568.41,False,5,False
MCH3841,MCH3841,"Sandhu, Khosla and Guha",5999,mcc_field,False,Misc Retail,Miscellaneous,Partnership,Bengaluru,Karnataka,False,2024-09-16 00:00:00,False,ACCOUNT_NUMBER,3593,CLOSED,2207.18,False,2,True
MCH3841,MCH3841,"Sandhu, Khosla and Guha",5999,mcc_field,False,Misc Retail,miscellaneous,Partnership,Bengaluru,Karnataka,False,2024-09-16 00:00:00,False,ACCOUNT_NUMBER,3593,ACTIVE,2207.18,False,2,False
MCH3842,MCH 3842,"Rao, Rajagopal and Ratti",4131,mcc_field,False,Transportation,Bus/Taxi,Private Limited,Jaipur,Rajasthan,False,2024-01-27 00:00:00,False,MISSING,,ACTIVE,444.1,False,2,True
MCH3842,MCH3842,"Walia, Khatri and Dey",4131,mcc_field,False,Transportation,Transport,Individual,Ludhiana,Punjab,False,2023-05-20 20:08:15,False,MISSING,,INACTIVE,,False,2,False
MCH3845,MCH3845,Hora-Bath,4131,mcc_field,False,Transportation,transprt,Individual,Bengaluru,Karnataka,False,2024-08-16 14:46:25,False,ACCOUNT_NUMBER,0800,ACTIVE,2098.39,False,2,True
MCH3845,MCH3845,Barad-Hayre,5999,mcc_field,False,Misc Retail,Retail Other,Private Limited,Hyderabad,Telangana,False,,False,ACCOUNT_NUMBER,9720,INACTIVE,1429.41,True,2,False
MCH3846,MCH-3846,Khanna-Badal,5311,mcc_field,False,Department Stores,Retail,Private Limited,Delhi,Delhi,False,2025-04-18 21:01:00,False,ACCOUNT_NUMBER,4839,ACTIVE,3521.78,False,2,True
MCH3846,MCH 3846,Nagi-Chacko,5411,mcc_field,False,Grocery,kirana,Private Limited,Hyderabad,Telangana,False,2024-08-21 00:00:00,False,VIRTUAL_ACCOUNT,3021,ACTIVE,1055.18,False,2,False
MCH3847,MCH-3847,Nair Plc,5311,mcc_field,False,Department Stores,Retail,Sole Proprietor,Pune,Maharashtra,False,,False,MISSING,,ACTIVE,660.47,False,1,True
MCH3849,MCH 3849,Das-Ratta,4814,mcc_field,False,Telecom,phone service,Individual,Chennai,Tamil Nadu,False,2024-06-13 00:11:00,False,VIRTUAL_ACCOUNT,6761,ACTIVE,4368.0,False,1,True
MCH3853,MCH3853,Bhat-Dutt,5411,mcc_field,False,Grocery,Grocery,Sole Proprietor,Hyderabad,Telangana,False,2023-03-05 00:00:00,False,MISSING,,ACTIVE,,False,1,True
MCH3854,MCH3854,"Wason, Chauhan and Ghose",5812,mcc_field,False,Restaurants,FOOD_SERVICES,Private Limited,Hyderabad,Telangana,False,2025-09-01 00:00:00,False,VIRTUAL_ACCOUNT,7265,ACTIVE,528.0,False,1,True
MCH3856,MCH3856,"Pandit, Karnik and Kurian",5912,mcc_field,False,Pharmacy,Medical,Individual,Ludhiana,Punjab,False,2025-07-07 00:00:00,False,MISSING,,ACTIVE,755.4,False,3,True
MCH3856,MCH3856,"Sankaran, Anne and Buch",5812,mcc_field,False,Restaurants,Food,Individual,Kolkata,West Bengal,False,2025-05-06 17:56:20,False,MASKED,0835,ACTIVE,454.0,False,3,False
MCH3856,MCH-3856,"Mukhopadhyay, Loyal and Parsa",5812,mcc_field,False,Restaurants,eating place,Sole Proprietor,Delhi,Delhi,False,2024-10-12 00:00:00,False,MISSING,,ACTIVE,9442.27,False,3,False
MCH3859,MCH3859,"Mall, Bassi and Seshadri",5411,mcc_field,False,Grocery,groceries,Partnership,Mumbai,Maharashtra,False,,False,MISSING,,ACTIVE,610.0,False,1,True
MCH3860,MCH3860,Sama Group,5699,mcc_field,False,Apparel,Clothing,Sole Proprietor,Chennai,Tamil Nadu,False,2023-10-03 00:00:00,False,MISSING,,ACTIVE,448.66,False,1,True
MCH3869,MCH3869,Hegde Ltd,5311,inferred_from_category,False,Department Stores,Department Store,Partnership,Pune,Maharashtra,False,2026-01-28 22:35:06,False,MISSING,,ACTIVE,342.59,True,1,True
MCH3872,MCH3872,Krish Group,5699,mcc_field,False,Apparel,CLOTHS,Partnership,Amritsar,Punjab,False,2024-03-14 00:00:00,False,MISSING,,ACTIVE,3660.6,False,1,True
MCH3873,MCH3873,"Dugal, Thakur and Puri",7011,mcc_field,False,Hotels & Lodging,Hotels,Private Limited,Jalandhar,Punjab,False,2023-07-02 00:00:00,False,MISSING,,ACTIVE,1499.22,False,1,True
MCH3874,MCH3874,"Dora,deshpandeand Seth",4814,inferred_from_category,False,Telecom,phone service,Private Limited,Jalandhar,Punjab,False,2024-05-18 00:12:00,False,MASKED,2093,ACTIVE,1119.69,False,1,True
MCH3875,3875,Natt Ltd,5812,mcc_field,False,Restaurants,Food,Private Limited,Jalandhar,Punjab,False,2025-04-07 00:00:00,False,MISSING,,ACTIVE,4372.03,False,2,True
MCH3875,3875,Kade and Sons,4814,mcc_field,False,Telecom,Mobile Recharge,Private Limited,Pune,Maharashtra,False,2024-01-12 14:12:35,False,MISSING,,ACTIVE,3073.34,False,2,False
MCH3880,MCH3880,Sankaran-Mody,4131,mcc_field,False,Transportation,Transportation,Sole Proprietor,Hyderabad,Telangana,False,2026-02-26 18:34:00,False,MASKED,4851,ACTIVE,794.44,False,3,True
MCH3880,MCH3880,Gole and Sons,5999,mcc_field,False,Misc Retail,Retail Other,Partnership,Hyderabad,Telangana,False,2024-10-02 00:00:00,False,MISSING,,ACTIVE,4989.21,False,3,False
MCH3880,MCH3880,Raja and Sons,5912,mcc_field,False,Pharmacy,Medical,Private Limited,Jaipur,Rajasthan,False,,False,MISSING,,ACTIVE,641.53,False,3,False
MCH3882,mch3882,Kannan Plc,5912,mcc_field,False,Pharmacy,Medical,Individual,Pune,Maharashtra,False,2024-06-08 00:00:00,False,ACCOUNT_NUMBER,6395,ACTIVE,1470.9,False,1,True
MCH3883,MCH3883,Vohra and Sons,7011,mcc_field,False,Hotels & Lodging,Hotels,Individual,Mumbai,Maharashtra,False,2023-11-17 00:00:00,False,ACCOUNT_NUMBER,1949,ACTIVE,2320.22,True,1,True
MCH3885,MCH3885,Thakur Inc,4131,mcc_field,False,Transportation,transprt,Private Limited,Chennai,Tamil Nadu,False,,False,ACCOUNT_NUMBER,8188,ACTIVE,618.81,False,1,True
MCH3886,MCH3886,Gandhi Inc,5812,mcc_field,False,Restaurants,eating place,Sole Proprietor,Kolkata,West Bengal,False,2025-12-18 00:00:00,False,MASKED,0009,ACTIVE,3831.0,True,1,True
MCH3887,MCH3887,Pa11a-Sahota,7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Kolkata,West Bengal,False,2025-11-19 10:50:37,False,VIRTUAL_ACCOUNT,9238,INACTIVE,1596.95,False,1,True
MCH3888,MCH-3888,"Gandhi, Cherian and Chhabra",4814,mcc_field,False,Telecom,phone service,Partnership,Hyderabad,Telangana,False,2025-02-27 00:00:00,False,ACCOUNT_NUMBER,8624,ACTIVE,1400.8,True,1,True
MCH3889,MCH 3889,Upadhyay-Chaudhry,4131,mcc_field,False,Transportation,Bus/Taxi,Individual,Ludhiana,Punjab,False,2026-01-16 00:00:00,False,ACCOUNT_NUMBER,4049,ACTIVE,,False,2,True
MCH3889,MCH3889,Bhagat-Sarna,7011,mcc_field,False,Hotels & Lodging,Hotel,Sole Proprietor,Kolkata,West Bengal,False,2024-06-21 09:31:16,False,MASKED,2885,ACTIVE,2088.06,False,2,False
MCH3890,MCH3890,Tata-Bal,5912,inferred_from_category,False,Pharmacy,chemist,Individual,Pune,Maharashtra,False,2026-02-22 00:00:00,False,MISSING,,ACTIVE,668.0,False,1,True
MCH3893,MCH3893,Dhingra-Chaudhuri,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Sole Proprietor,Chennai,Tamil Nadu,False,2025-08-03 00:00:00,False,MASKED,2466,ACTIVE,2445.5,False,2,True
MCH3893,MCH3893,"Kapadia, Keer and Oak",5812,mcc_field,False,Restaurants,Food,Private Limited,Amritsar,Punjab,False,2023-12-10 00:00:00,False,VIRTUAL_ACCOUNT,1012,ACTIVE,590.57,True,2,False
MCH3895,MCH3895,Wable-Sarna,7011,inferred_from_category,False,Hotels & Lodging,Hotels,Private Limited,Jaipur,Rajasthan,False,2024-06-20 00:00:00,False,MISSING,,CLOSED,797.39,False,1,True
MCH3896,MCH3896,"Bansal, Thakkar and Dar",5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Bengaluru,Karnataka,False,2023-04-20 00:00:00,False,VIRTUAL_ACCOUNT,0394,ACTIVE,,False,1,True
MCH3898,MCH3898,Wadhwa-Sahni,5699,mcc_field,False,Apparel,Fashion,Private Limited,Ludhiana,Punjab,False,2025-08-05 00:00:00,False,MISSING,,ACTIVE,,False,1,True
MCH3899,mch3899,Goswami-Bath,4131,mcc_field,False,Transportation,Transportation,Sole Proprietor,Hyderabad,Telangana,False,2023-01-14 00:00:00,False,MISSING,,ACTIVE,1271.48,True,1,True
