complaint_id,txn_id,link_status,reported_user_id,reported_merchant_id,user_id,merchant_id,user_mismatch,merchant_mismatch,disputed_amount_imputed,disputed_amount,disputed_amount_was_negative,txn_amount,dispute_exceeds_txn,linked_txn_timestamp,transaction_timestamp,complaint_txn_ts_differs,reported_timestamp,bank_response_timestamp,reported_before_txn,reporting_delay_days,response_before_report,bank_response_days,reason_code_raw,reason_category,is_fraud_reason,complaint_text_note,complaint_text,severity,resolution_status,is_open,channel,txn_status,merchant_category,kyc_status,risk_segment
CBK0002390,TXN00008564,LINKED,USR53527,MCH1450,USR14359,MCH8601,True,True,False,7520.47,False,22047.55,False,2026-02-05 15:21:54,2026-03-14 00:00:00,True,2026-03-20 12:52:19,2026-04-18 00:00:00,False,6.54,False,28.46,delivery issue,NOT_DELIVERED,False,,User claims account was compromised before transaction.,MEDIUM,RESOLVED,False,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000991,TXN00016978,LINKED,USR85967,MCH9642,USR47287,MCH5032,True,True,False,3895.0,False,22590.54,False,2026-02-01 10:21:05,2026-03-28 06:01:00,True,2026-04-12 20:01:14,2026-04-12 00:00:00,False,15.58,False,0.0,suspicious transaction,FRAUD_SUSPECTED,True,,Customer says amount was debited twice.,MEDIUM,CLOSED,False,IVR,SUCCESS,Restaurants,VERIFIED,LOW
CBK0001740,TXN00009712,LINKED,USR32707,MCH4181,USR98607,MCH4423,True,True,False,803.59,False,21493.04,False,2026-01-09 18:57:25,2026-01-28 00:00:00,True,2026-01-29 00:00:00,2026-02-28 00:00:00,False,1.0,False,30.0,Customer Dispute,GENERAL_DISPUTE,False,,User reports money deducted but merchant denies receiving payment.,MEDIUM,CLOSED,False,App,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000182,TXN00013078,LINKED,USR91108,MCH4931,USR57502,MCH3171,True,True,False,3943.46,False,16342.48,False,2026-03-24 18:02:39,2026-02-06 21:01:00,True,2026-02-06 00:00:00,2026-03-01 00:00:00,False,0.0,False,23.0,merchant service issue,SERVICE_NOT_PROVIDED,False,,Suspicious high-value payment disputed by customer.,CRITICAL,OPEN,True,App,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002641,TXN00005655,LINKED,USR10307,MCH4859,USR83580,MCH6715,True,True,False,5976.8,False,3161.49,True,2026-01-19 02:46:11,2026-02-27 00:00:00,True,2026-03-03 00:00:00,,False,4.0,False,,incorrect amount,WRONG_AMOUNT,False,,Merchant service was not delivered after payment.,HIGH,OPEN,True,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001106,TXN00081951,TXN_NOT_FOUND,USR84942,MCH2073,USR84942,MCH2073,False,False,False,3816.43,False,,False,,2026-02-12 01:12:00,False,,2026-03-12 00:00:00,False,,False,,login compromised,ACCOUNT_TAKEOVER,True,call dropped,Customer says transaction was not authorized.,MEDIUM,PENDING_BANK,True,Branch,,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002466,TXN00013029,LINKED,USR16995,MCH7040,USR60096,MCH4102,True,True,False,1491.88,False,4658.35,False,2026-01-21 20:29:02,2026-01-13 05:39:00,True,2026-01-15 19:39:00,2026-01-25 19:39:06,False,2.58,False,10.0,merchant service issue,SERVICE_NOT_PROVIDED,False,,Customer says transaction was not authorized.,MEDIUM,REJECTED,False,Email,SUCCESS,Grocery,VERIFIED,LOW
CBK0001305,TXN00017826,LINKED,USR89617,MCH5076,USR97136,MCH9861,True,True,False,5617.04,False,17859.44,False,2026-03-24 18:37:04,2026-01-18 23:38:00,True,2026-02-03 00:00:00,2026-02-24 00:00:00,False,15.02,False,21.0,Account Takeover,ACCOUNT_TAKEOVER,True,,Payment made to unknown merchant as per customer statement.,LOW,IN_PROGRESS,True,IVR,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002675,TXN00007158,LINKED,USR38065,MCH6195,USR88372,MCH6114,True,True,False,1520.53,True,11550.54,False,2026-01-28 05:52:57,2026-02-10 00:00:00,True,2026-02-25 18:38:29,2026-02-25 00:00:00,False,15.78,False,0.0,delivery issue,NOT_DELIVERED,False,,User reports money deducted but merchant denies receiving payment.,HIGH,IN_PROGRESS,True,IVR,FAILED,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002337,TXN00008947,LINKED,USR74187,MCH2877,USR99765,MCH6007,True,True,False,4079.0,False,19540.26,False,2026-03-01 10:01:13,2026-01-05 00:00:00,True,2026-01-08 00:00:00,2026-01-14 00:00:00,False,3.0,False,6.0,dispute raised,GENERAL_DISPUTE,False,,Customer says amount was debited twice.,LOW,RESOLVED,False,IVR,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000211,TXN00019098,LINKED,USR76655,MCH2383,USR91395,MCH6219,True,True,False,536.94,False,15205.68,False,2026-01-31 11:18:37,2026-02-12 00:00:00,True,2026-02-27 00:00:00,2026-03-14 00:00:00,False,15.0,False,15.0,login compromised,ACCOUNT_TAKEOVER,True,,Complaint received after multiple failed attempts.,MEDIUM,PENDING_BANK,True,Email,SUCCESS,Pharmacy,VERIFIED,MEDIUM
CBK0000042,TXN00001246,LINKED,USR48537,MCH2700,USR59166,MCH7750,True,True,False,702.0,False,15659.25,False,2026-01-29 20:52:58,2026-02-08 00:00:00,True,,2026-02-25 00:00:00,False,,False,,complaint,GENERAL_DISPUTE,False,,Customer says transaction was not authorized.,HIGH,CLOSED,False,IVR,FAILED,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002778,TXN00034155,TXN_NOT_FOUND,USR63286,MCH5795,USR63286,MCH5795,False,False,False,736.99,False,,False,,2026-03-31 00:00:00,False,2026-05-15 00:00:00,,False,45.0,False,,delivery issue,NOT_DELIVERED,False,,Suspicious high-value payment disputed by customer.,MEDIUM,PENDING_BANK,True,Chatbot,,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002652,TXN00008454,LINKED,USR79705,MCH2757,USR63231,MCH9044,True,True,False,268.0,False,11044.27,False,2026-02-20 10:29:18,2026-02-20 10:29:18,False,2026-02-27 00:00:00,2026-03-14 00:00:00,False,6.56,False,15.0,login compromised,ACCOUNT_TAKEOVER,True,,Suspicious high-value payment disputed by customer.,MEDIUM,PENDING_BANK,True,Chatbot,SUCCESS,Pharmacy,VERIFIED,LOW
CBK0000226,TXN00015815,LINKED,USR35149,MCH8971,USR94189,MCH5540,True,True,False,458.03,False,9326.52,False,2026-01-01 13:32:19,2026-02-11 01:43:00,True,2026-02-26 00:00:00,,False,14.93,False,,customer issue,GENERAL_DISPUTE,False,,Customer complaint text unclear due to poor call center notes.,LOW,IN_PROGRESS,True,Email,SUCCESS,Grocery,VERIFIED,UNKNOWN
CBK0001226,TXN00014655,LINKED,USR64776,MCH4837,USR21023,MCH4690,True,True,False,290.31,False,11900.09,False,2026-02-08 15:58:36,2026-01-19 00:00:00,True,2026-01-29 00:00:00,2026-02-08 00:00:00,False,10.0,False,10.0,double debit,DUPLICATE_DEBIT,False,,Customer complaint text unclear due to poor call center notes.,HIGH,PENDING_BANK,True,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001961,TXN00004780,LINKED,USR62254,MCH9817,USR41272,MCH1527,True,True,False,673.13,True,5846.85,False,2026-03-15 02:59:05,2026-02-05 00:00:00,True,2026-02-06 00:00:00,,False,1.0,False,,scam,FRAUD_SUSPECTED,True,,Customer says transaction was not authorized.,HIGH,PENDING_BANK,True,IVR,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001650,TXN00007842,LINKED,USR43371,MCH9291,USR11548,MCH6909,True,True,False,5443.0,False,10993.3,False,2026-01-28 00:00:00,2026-03-24 00:00:00,True,2026-03-27 00:00:00,2026-04-21 00:00:00,False,3.0,False,25.0,amount mismatch,WRONG_AMOUNT,False,,Customer says amount was debited twice.,LOW,IN_PROGRESS,True,IVR,FAILED,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002294,TXN00004771,LINKED,USR12753,MCH9267,USR23614,MCH9657,True,True,False,5005.08,False,184.49,True,2026-01-11 00:28:37,2026-02-03 00:00:00,True,2026-02-19 00:00:00,,False,16.0,False,,Customer Dispute,GENERAL_DISPUTE,False,,Complaint received after multiple failed attempts.,CRITICAL,PENDING_BANK,True,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000256,TXN00001617,LINKED,USR63778,MCH6614,USR71148,MCH1197,True,True,False,14278.2,False,24853.54,False,2026-01-17 12:05:26,2026-01-29 00:00:00,True,2026-01-30 00:00:00,2026-02-17 00:00:00,False,1.0,False,18.0,delivery issue,NOT_DELIVERED,False,,User reports money deducted but merchant denies receiving payment.,LOW,IN_PROGRESS,True,IVR,SUCCESS,Transportation,IN_REVIEW,HIGH
CBK0000634,TXN00003160,LINKED,USR20310,MCH5168,USR14586,MCH6701,True,True,False,11376.0,False,7316.65,True,2026-03-13 18:44:20,2026-03-14 00:00:00,False,2026-03-14 07:16:00,,False,0.3,False,,amount mismatch,WRONG_AMOUNT,False,,User says UPI PIN was not entered by them.,LOW,REJECTED,False,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001898,TXN00012370,LINKED,USR72048,MCH5535,USR39115,MCH4194,True,True,False,9690.23,True,21023.82,False,2026-01-15 23:09:35,2026-03-29 00:00:00,True,2026-04-02 00:00:00,,False,4.0,False,,DUP_DEBIT,DUPLICATE_DEBIT,False,,User claims account was compromised before transaction.,MEDIUM,OPEN,True,Call Center,FAILED,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001953,TXN00002867,LINKED,USR48061,MCH8600,USR18772,MCH2693,True,True,False,4361.29,False,12922.0,False,2026-03-24 15:49:02,2026-01-15 00:00:00,True,2026-01-16 10:12:56,2026-01-24 00:00:00,False,1.43,False,7.57,dispute raised,GENERAL_DISPUTE,False,,Suspicious high-value payment disputed by customer.,LOW,PENDING_BANK,True,Email,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000414,TXN00071282,TXN_NOT_FOUND,USR51465,MCH8403,USR51465,MCH8403,False,False,False,4105.21,False,,False,,2026-03-05 00:00:00,False,2026-03-21 02:45:00,2026-03-30 02:45:00,False,16.11,False,9.0,ATO,ACCOUNT_TAKEOVER,True,,User claims account was compromised before transaction.,CRITICAL,IN_PROGRESS,True,Call Center,,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000229,TXN00011498,LINKED,USR25152,MCH5516,USR72244,MCH8616,True,True,False,1209.77,False,9971.01,False,2026-02-20 11:34:07,2026-03-10 08:33:00,True,2026-03-13 00:00:00,2026-03-18 16:33:39,False,2.64,False,5.69,Fraud Suspected,FRAUD_SUSPECTED,True,,User says UPI PIN was not entered by them.,LOW,IN_PROGRESS,True,Chatbot,SUCCESS,Transportation,REJECTED,MEDIUM
CBK0002621,TXN00013196,LINKED,USR25302,MCH2285,USR38624,MCH2953,True,True,False,4814.0,False,21251.0,False,2026-03-29 01:50:42,2026-01-05 00:00:00,True,2026-01-08 00:00:00,2026-02-06 00:00:00,False,3.0,False,29.0,Merchant Not Delivered,NOT_DELIVERED,False,,Merchant service was not delivered after payment.,MEDIUM,PENDING_BANK,True,Branch,PENDING,Grocery,VERIFIED,UNKNOWN
CBK0002599,TXN00015427,LINKED,USR46465,MCH3243,USR86386,MCH8217,True,True,False,1089.6,False,15289.74,False,2026-02-22 20:36:25,2026-03-04 00:00:00,True,2026-04-04 00:00:00,2026-04-18 00:00:00,False,31.0,False,14.0,fraud,FRAUD_SUSPECTED,True,,Customer says transaction was not authorized.,MEDIUM,OPEN,True,Chatbot,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001385,TXN00015532,LINKED,USR43241,MCH2822,USR20791,MCH1594,True,True,False,90.26,False,16399.67,False,2026-02-01 23:27:31,2026-02-02 21:47:00,False,2026-02-03 00:00:00,2026-02-15 00:00:00,False,0.09,False,12.0,Account Takeover,ACCOUNT_TAKEOVER,True,,Customer says transaction was not authorized.,CRITICAL,PENDING_BANK,True,App,SUCCESS,Misc Retail,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001645,TXN00004849,LINKED,USR87914,MCH2065,USR24018,MCH9497,True,True,False,1212.0,False,19090.26,False,2026-01-06 07:09:19,2026-03-31 15:04:00,True,2026-04-03 00:00:00,2026-04-04 09:04:41,False,2.37,False,1.38,no service,SERVICE_NOT_PROVIDED,False,,Payment made to unknown merchant as per customer statement.,MEDIUM,IN_PROGRESS,True,Branch,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000995,TXN00005999,LINKED,USR40639,MCH1381,USR97539,MCH2613,True,True,False,3530.1,True,12137.41,False,2026-03-28 15:22:53,2026-01-11 20:47:00,True,2026-01-13 00:00:00,,False,1.13,False,,not delivered,NOT_DELIVERED,False,,Complaint received after multiple failed attempts.,LOW,IN_PROGRESS,True,Chatbot,SUCCESS,Hotels & Lodging,IN_REVIEW,MEDIUM
CBK0000553,TXN00001388,LINKED,USR38124,MCH8462,USR57917,MCH8426,True,True,False,5809.0,True,3280.53,True,2026-02-23 09:49:04,2026-03-07 00:00:00,True,2026-03-09 16:59:00,2026-03-18 00:00:00,False,2.71,False,8.29,merchant service issue,SERVICE_NOT_PROVIDED,False,,Merchant service was not delivered after payment.,HIGH,CLOSED,False,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000812,TXN00003721,LINKED,USR76959,MCH8190,USR43100,MCH9676,True,True,False,3807.76,True,8591.23,False,2026-02-07 00:09:16,2026-02-07 00:09:16,False,2026-03-05 00:00:00,,False,25.99,False,,scam,FRAUD_SUSPECTED,True,,User says UPI PIN was not entered by them.,HIGH,CLOSED,False,Branch,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000841,TXN00007967,LINKED,USR49028,MCH7643,USR34263,MCH4418,True,True,True,6879.64,False,6879.64,False,2026-02-08 09:28:39,2026-03-31 00:00:00,True,2026-04-11 00:00:00,2026-04-12 01:44:00,False,11.0,False,1.07,item not received,NOT_DELIVERED,False,call dropped,Customer says transaction was not authorized.,HIGH,REJECTED,False,IVR,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000266,TXN00006755,LINKED,USR13301,MCH5226,USR40970,MCH6502,True,True,False,1874.0,False,45.69,True,2026-03-04 19:53:51,2026-01-07 00:00:00,True,2026-01-07 00:00:00,2026-02-02 18:44:26,False,0.0,False,26.78,amount mismatch,WRONG_AMOUNT,False,call dropped,Customer complaint text unclear due to poor call center notes.,MEDIUM,CLOSED,False,Call Center,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002431,TXN00015350,LINKED,USR95800,MCH4448,USR74334,MCH8501,True,True,False,676.77,False,15558.72,False,2026-01-10 04:19:30,2026-03-26 01:08:15,True,2026-03-28 03:08:15,2026-04-10 03:08:00,False,2.08,False,13.0,account hacked,ACCOUNT_TAKEOVER,True,,Customer complaint text unclear due to poor call center notes.,LOW,IN_PROGRESS,True,Call Center,SUCCESS,Transportation,VERIFIED,LOW
CBK0000907,TXN00018961,LINKED,USR73332,MCH5096,USR44225,MCH7982,True,True,False,409.0,False,15919.36,False,2026-02-10 09:16:46,2026-03-24 00:00:00,True,,,False,,False,,account hacked,ACCOUNT_TAKEOVER,True,,Merchant service was not delivered after payment.,LOW,RESOLVED,False,IVR,SUCCESS,Restaurants,VERIFIED,MEDIUM
CBK0000568,TXN00005915,LINKED,USR19528,MCH9192,USR74915,MCH1618,True,True,False,215.32,False,12936.63,False,2026-01-28 16:15:35,2026-01-28 16:15:35,False,2026-02-24 00:00:00,,False,26.32,False,,Fraud Suspected,FRAUD_SUSPECTED,True,urgent,Customer says transaction was not authorized.,MEDIUM,PENDING_BANK,True,Chatbot,PENDING,Grocery,VERIFIED,LOW
CBK0002248,TXN00018611,LINKED,USR80560,MCH1043,USR20551,MCH5701,True,True,False,1143.89,False,23074.0,False,2026-03-08 05:02:17,2026-02-11 00:00:00,True,2026-02-13 00:00:00,2026-02-28 00:00:00,False,2.0,False,15.0,DUP_DEBIT,DUPLICATE_DEBIT,False,,Customer says amount was debited twice.,MEDIUM,OPEN,True,Branch,SUCCESS,Restaurants,VERIFIED,LOW
CBK0001578,TXN00008775,LINKED,USR61019,MCH8496,USR89777,MCH7415,True,True,False,8304.41,False,23693.84,False,2026-03-06 10:07:59,2026-03-30 13:32:00,True,2026-03-31 00:00:00,2026-04-22 00:00:00,False,0.44,False,22.0,ATO,ACCOUNT_TAKEOVER,True,,Customer says amount was debited twice.,LOW,RESOLVED,False,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001548,TXN00000463,LINKED,USR79013,MCH7615,USR89869,MCH5765,True,True,True,18653.66,False,18653.66,False,2026-01-13 16:58:06,2026-01-13 16:58:06,False,2026-01-05 20:53:00,2026-01-10 00:00:00,True,,False,4.13,Service Not Provided,SERVICE_NOT_PROVIDED,False,,User says UPI PIN was not entered by them.,HIGH,RESOLVED,False,Branch,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002013,TXN00007063,LINKED,USR45520,MCH1320,USR35762,MCH9431,True,True,False,370.32,False,16930.57,False,2026-03-29 22:15:58,2026-03-01 06:39:21,True,2026-03-02 00:00:00,2026-03-17 00:00:00,False,0.72,False,15.0,login compromised,ACCOUNT_TAKEOVER,True,,User says UPI PIN was not entered by them.,LOW,IN_PROGRESS,True,Chatbot,SUCCESS,Grocery,VERIFIED,LOW
CBK0001094,TXN00017457,LINKED,USR13306,MCH4473,USR71225,MCH5981,True,True,True,23666.33,False,23666.33,False,2026-01-21 18:07:33,2026-03-07 08:44:00,True,2026-03-10 00:00:00,,False,2.64,False,,Duplicate Debit,DUPLICATE_DEBIT,False,,Merchant service was not delivered after payment.,LOW,PENDING_BANK,True,Call Center,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001077,TXN00009149,LINKED,USR88897,MCH5127,USR25761,MCH7106,True,True,False,2970.62,True,10235.82,False,2026-02-13 07:51:25,2026-02-02 00:00:00,True,2026-02-04 00:00:00,,False,2.0,False,,FRAUD,FRAUD_SUSPECTED,True,,Payment made to unknown merchant as per customer statement.,CRITICAL,REJECTED,False,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001003,TXN00006075,LINKED,USR31466,MCH8516,USR68935,MCH8329,True,True,False,1413.0,False,7684.12,False,2026-02-04 11:52:13,2026-02-07 03:40:00,True,2026-02-12 09:40:00,,False,5.25,False,,no service,SERVICE_NOT_PROVIDED,False,,User claims account was compromised before transaction.,CRITICAL,IN_PROGRESS,True,Email,PENDING,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002093,TXN00017223,LINKED,USR95193,MCH2383,USR75374,MCH2834,True,True,False,711.68,True,23081.41,False,2026-01-03 16:49:17,2026-03-25 00:00:00,True,2026-03-20 21:23:30,2026-04-14 00:00:00,True,,False,24.11,ATO,ACCOUNT_TAKEOVER,True,,Customer says transaction was not authorized.,LOW,CLOSED,False,Call Center,SUCCESS,Unknown,VERIFIED,LOW
CBK0001520,TXN00005376,LINKED,USR68623,MCH8701,USR41749,MCH9607,True,True,False,6375.04,False,19852.42,False,2026-01-17 20:46:42,2026-03-31 00:00:00,True,2026-04-03 00:00:00,2026-04-18 00:00:00,False,3.0,False,15.0,not delivered,NOT_DELIVERED,False,,User claims account was compromised before transaction.,MEDIUM,PENDING_BANK,True,App,PENDING,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002269,TXN00002609,LINKED,USR70968,MCH6810,USR19884,MCH8715,True,True,False,3155.0,False,17677.34,False,2026-03-23 05:37:25,2026-03-06 00:00:00,True,2026-04-05 00:00:00,2026-04-22 00:00:00,False,30.0,False,17.0,extra amount deducted,WRONG_AMOUNT,False,,Merchant service was not delivered after payment.,MEDIUM,IN_PROGRESS,True,Email,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001060,TXN00004377,LINKED,USR65291,MCH5076,USR19626,MCH8778,True,True,False,6954.75,False,9575.77,False,2026-02-24 00:00:00,2026-01-08 00:00:00,True,2026-01-12 13:45:00,2026-02-06 00:00:00,False,4.57,False,24.43,customer issue,GENERAL_DISPUTE,False,,Payment made to unknown merchant as per customer statement.,LOW,IN_PROGRESS,True,Chatbot,SUCCESS,Restaurants,VERIFIED,MEDIUM
CBK0000878,TXN00017227,LINKED,USR23617,MCH9290,USR59963,MCH9029,True,True,False,2799.72,False,14211.94,False,2026-03-31 09:08:25,2026-02-28 16:25:00,True,2026-03-08 13:25:00,2026-03-09 00:00:00,False,7.88,False,0.44,charged twice,DUPLICATE_DEBIT,False,urgent,User claims account was compromised before transaction.,HIGH,IN_PROGRESS,True,Chatbot,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002419,TXN00008154,LINKED,USR61213,MCH1320,USR76911,MCH2588,True,True,False,1654.89,False,23576.09,False,2026-02-17 18:26:01,2026-02-25 14:30:00,True,2026-04-12 00:00:00,,False,45.4,False,,delivery issue,NOT_DELIVERED,False,,Suspicious high-value payment disputed by customer.,MEDIUM,OPEN,True,App,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000142,TXN00017373,LINKED,USR22644,MCH2266,USR53625,MCH4084,True,True,False,4758.01,False,188.18,True,2026-01-19 17:50:56,2026-01-19 17:50:56,False,2026-03-17 00:00:00,2026-04-15 15:50:00,False,56.26,False,29.66,Fraud Suspected,FRAUD_SUSPECTED,True,,Merchant service was not delivered after payment.,MEDIUM,IN_PROGRESS,True,Email,SUCCESS,Grocery,PENDING,HIGH
CBK0000028,TXN00005785,LINKED,USR15008,MCH4604,USR97837,MCH6266,True,True,False,222.95,False,432.65,False,2026-02-25 12:54:38,2026-02-03 15:28:00,True,2026-03-06 00:28:00,2026-03-28 00:00:00,False,30.38,False,21.98,charged twice,DUPLICATE_DEBIT,False,,Payment made to unknown merchant as per customer statement.,MEDIUM,CLOSED,False,IVR,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000090,TXN00018546,LINKED,USR70795,MCH3992,USR98095,MCH8661,True,True,False,7492.62,False,16957.7,False,2026-03-16 05:57:49,2026-02-26 00:00:00,True,2026-02-23 00:00:00,2026-03-03 00:00:00,True,,False,8.0,item not received,NOT_DELIVERED,False,,Merchant service was not delivered after payment.,HIGH,CLOSED,False,IVR,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000644,TXN00007288,LINKED,USR97139,MCH2822,USR80791,MCH2325,True,True,False,320.6,False,7094.84,False,2026-02-20 03:14:00,2026-02-03 00:00:00,True,2026-02-06 00:00:00,2026-02-12 15:55:43,False,3.0,False,6.66,not done by me,UNAUTHORIZED_TXN,True,,Suspicious high-value payment disputed by customer.,LOW,OPEN,True,Branch,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000171,TXN00003032,LINKED,USR85839,MCH4965,USR74517,MCH9969,True,True,False,988.93,False,10464.16,False,2026-02-05 23:25:16,2026-02-02 06:26:00,True,2026-03-04 00:00:00,,False,29.73,False,,not delivered,NOT_DELIVERED,False,,User says UPI PIN was not entered by them.,HIGH,REJECTED,False,Chatbot,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002288,TXN00001620,LINKED,USR79613,MCH2822,USR32079,MCH8999,True,True,False,650.47,False,18268.96,False,2026-03-01 00:00:00,2026-03-07 00:00:00,True,2026-03-07 00:00:00,,False,0.0,False,,Duplicate Debit,DUPLICATE_DEBIT,False,,User reports money deducted but merchant denies receiving payment.,HIGH,CLOSED,False,Chatbot,SUCCESS,Pharmacy,VERIFIED,MEDIUM
CBK0000236,TXN00015982,LINKED,USR78462,MCH5980,USR61129,MCH4843,True,True,False,3445.69,False,21754.87,False,2026-01-25 11:48:55,2026-02-19 02:15:55,True,2026-03-21 00:00:00,2026-04-14 00:00:00,False,29.91,False,24.0,dispute raised,GENERAL_DISPUTE,False,,Suspicious high-value payment disputed by customer.,LOW,OPEN,True,IVR,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001256,TXN00012543,LINKED,USR97472,MCH2266,USR18860,MCH8810,True,True,False,5621.9,True,23646.65,False,2026-01-02 08:19:59,2026-03-26 00:00:00,True,2026-03-29 00:00:00,2026-04-12 01:21:00,False,3.0,False,14.06,Duplicate Debit,DUPLICATE_DEBIT,False,,Payment made to unknown merchant as per customer statement.,LOW,CLOSED,False,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002263,TXN00017565,LINKED,USR25091,MCH2757,USR91758,MCH4857,True,True,False,3265.92,False,18240.3,False,2026-03-01 23:59:26,2026-03-25 00:00:00,True,,2026-04-08 00:00:00,False,,False,,not delivered,NOT_DELIVERED,False,,User claims account was compromised before transaction.,MEDIUM,OPEN,True,App,FAILED,Hotels & Lodging,VERIFIED,LOW
CBK0000491,TXN00012981,LINKED,USR53356,MCH3100,USR22332,MCH8394,True,True,False,1168.0,False,4601.64,False,2026-03-14 00:00:00,2026-02-28 00:00:00,True,2026-03-01 00:00:00,2026-03-09 00:00:00,False,1.0,False,8.0,no service,SERVICE_NOT_PROVIDED,False,,Merchant service was not delivered after payment.,HIGH,PENDING_BANK,True,IVR,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
